"Participant_ID","Trial_ID","Timestamp_ms","Interval_ms","Action","Input_Method","Slot_ID","Key_Is_Special","Slot_ID_num","Pressed_Key","Expected_Key","Status","Chars_On_Screen","Cumulative_Errors","Browser","System","Is_Mobile","Window_Width_mm","Window_Height_mm","Button_Width_mm","Button_Height_mm","UA"
"LOtxZMxw7f",8,87279,863,"KeyPress","touch","bottom-isolated","YES",1.4142135623730951,"#800080","#800080","Correct",5,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",9,88664,1385,"KeyPress","touch","top-right","NO",2.0,"9","9","Correct",1,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",9,89493,829,"KeyPress","touch","bottom-left","NO",2.0,"1","1","Correct",2,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",9,89658,165,"KeyPress","touch","bottom-center","NO",1.0,"2","2","Correct",3,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",9,91227,1569,"KeyPress","touch","bottom-left","NO",2.0,"1","1","Correct",4,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",9,91840,613,"KeyPress","touch","bottom-right","NO",0.0,"3","3","Correct",5,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",10,94587,2747,"KeyPress","touch","middle-left","NO",2.23606797749979,"D","D","Correct",1,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",10,94769,182,"KeyPress","touch","bottom-isolated","YES",1.4142135623730951,"J","J","Correct",2,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",10,96766,1997,"KeyPress","touch","bottom-right","NO",0.0,"I","I","Correct",3,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",10,97148,382,"KeyPress","touch","middle-center","NO",1.4142135623730951,"E","E","Correct",4,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",10,98264,1116,"KeyPress","touch","bottom-center","NO",1.0,"H","H","Correct",5,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",11,99546,1282,"KeyPress","touch","bottom-right","NO",0.0,"#FFFF00","#FFFF00","Correct",1,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",11,99712,166,"KeyPress","touch","bottom-right","NO",0.0,"#FFFF00","#FFFF00","Correct",2,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",11,99896,184,"KeyPress","touch","bottom-right","NO",0.0,"#FFFF00","#FFFF00","Correct",3,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",11,101814,1918,"KeyPress","touch","bottom-isolated","YES",1.4142135623730951,"#808080","#808080","Correct",4,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",11,102291,477,"KeyPress","touch","top-center","NO",2.23606797749979,"#000000","#000000","Correct",5,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",12,103943,1652,"KeyPress","touch","bottom-isolated","YES",1.4142135623730951,"#808080","#808080","Correct",1,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",12,104671,728,"KeyPress","touch","middle-center","NO",1.4142135623730951,"#00FFFF","#00FFFF","Correct",2,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",12,105391,720,"KeyPress","touch","bottom-right","NO",0.0,"#FFFF00","#FFFF00","Correct",3,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",12,106602,1211,"KeyPress","touch","top-left","NO",2.8284271247461903,"#800080","#800080","Correct",4,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",12,107368,766,"KeyPress","touch","bottom-isolated","YES",1.4142135623730951,"#808080","#808080","Correct",5,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",13,111219,3850,"KeyPress","touch","bottom-left","NO",2.0,"1","1","Correct",1,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",13,111777,558,"KeyPress","touch","top-left","NO",2.8284271247461903,"7","7","Correct",2,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",13,112479,702,"KeyPress","touch","middle-right","NO",1.0,"6","6","Correct",3,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",13,115308,2829,"KeyPress","touch","bottom-isolated","YES",1.4142135623730951,"0","0","Correct",4,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",13,115522,214,"KeyPress","touch","bottom-left","NO",2.0,"1","1","Correct",5,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",14,117852,2330,"KeyPress","touch","bottom-center","NO",1.0,"2","2","Correct",1,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",14,118152,300,"KeyPress","touch","top-right","NO",2.0,"7","7","Correct",2,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",14,119583,1431,"KeyPress","touch","bottom-right","NO",0.0,"8","8","Correct",3,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",14,119883,300,"KeyPress","touch","middle-right","NO",1.0,"5","5","Correct",4,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",14,120048,165,"KeyPress","touch","middle-right","NO",1.0,"5","5","Correct",5,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",15,122280,2232,"KeyPress","touch","top-left","NO",2.8284271247461903,"A","A","Correct",1,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",15,122445,165,"KeyPress","touch","bottom-isolated","YES",1.4142135623730951,"J","J","Correct",2,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",15,123743,1298,"KeyPress","touch","bottom-center","NO",1.0,"H","H","Correct",3,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",15,124525,782,"KeyPress","touch","top-right","NO",2.0,"C","C","Correct",4,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",15,124925,400,"KeyPress","touch","bottom-right","NO",0.0,"I","I","Correct",5,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",16,126173,1248,"KeyPress","touch","bottom-center","NO",1.0,"8","8","Correct",1,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",16,126722,549,"KeyPress","touch","bottom-isolated","YES",1.4142135623730951,"0","0","Correct",2,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",16,127405,683,"KeyPress","touch","bottom-isolated","YES",1.4142135623730951,"0","0","Correct",3,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",16,128423,1018,"KeyPress","touch","middle-left","NO",2.23606797749979,"4","4","Correct",4,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",16,128621,198,"KeyPress","touch","bottom-left","NO",2.0,"7","7","Correct",5,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",17,130583,1962,"KeyPress","touch","top-left","NO",2.8284271247461903,"F","F","Correct",1,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",17,132967,2384,"KeyPress","touch","middle-right","NO",1.0,"C","C","Correct",2,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",17,133947,980,"KeyPress","touch","top-left","NO",2.8284271247461903,"F","F","Correct",3,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",17,134742,795,"KeyPress","touch","bottom-center","NO",1.0,"A","A","Correct",4,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",17,134963,221,"KeyPress","touch","middle-center","NO",1.4142135623730951,"H","H","Correct",5,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",18,136664,1701,"KeyPress","touch","bottom-right","NO",0.0,"D","D","Correct",1,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",18,136964,300,"KeyPress","touch","top-right","NO",2.0,"H","H","Correct",2,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",18,138254,1290,"KeyPress","touch","bottom-left","NO",2.0,"J","J","Correct",3,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",18,138404,150,"KeyPress","touch","middle-right","NO",1.0,"E","E","Correct",4,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",18,139553,1149,"KeyPress","touch","bottom-center","NO",1.0,"G","G","Correct",5,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",19,140969,1415,"KeyPress","touch","top-right","NO",2.0,"I","I","Correct",1,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",19,141274,305,"KeyPress","touch","middle-right","NO",1.0,"F","F","Correct",2,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",19,141587,313,"KeyPress","touch","middle-right","NO",1.0,"F","F","Correct",3,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",19,142525,938,"KeyPress","touch","bottom-right","NO",0.0,"C","C","Correct",4,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",19,142798,273,"KeyPress","touch","top-right","NO",2.0,"I","I","Correct",5,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",20,145618,2820,"KeyPress","touch","top-left","NO",2.8284271247461903,"7","7","Correct",1,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",20,145759,141,"KeyPress","touch","bottom-right","NO",0.0,"3","3","Correct",2,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",20,146043,284,"KeyPress","touch","top-right","NO",2.0,"9","9","Correct",3,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",20,147093,1050,"KeyPress","touch","middle-center","NO",1.4142135623730951,"5","5","Correct",4,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",20,147292,199,"KeyPress","touch","top-center","NO",2.23606797749979,"8","8","Correct",5,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",21,148594,1302,"KeyPress","touch","bottom-center","NO",1.0,"#000000","#000000","Correct",1,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",21,149527,933,"KeyPress","touch","top-left","NO",2.8284271247461903,"#FF0000","#FF0000","Correct",2,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",21,150290,763,"KeyPress","touch","top-center","NO",2.23606797749979,"#FFA500","#FFA500","Correct",3,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",21,151055,765,"KeyPress","touch","bottom-right","NO",0.0,"#FFFFFF","#FFFFFF","Correct",4,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",21,151271,216,"KeyPress","touch","middle-right","NO",1.0,"#0000FF","#0000FF","Correct",5,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",22,152803,1532,"KeyPress","touch","bottom-right","NO",0.0,"9","9","Correct",1,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",22,153203,400,"KeyPress","touch","middle-right","NO",1.0,"6","6","Correct",2,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",22,153534,331,"KeyPress","touch","top-center","NO",2.23606797749979,"2","2","Correct",3,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",22,154499,965,"KeyPress","touch","top-center","NO",2.23606797749979,"2","2","Correct",4,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",22,154833,334,"KeyPress","touch","middle-center","NO",1.4142135623730951,"5","5","Correct",5,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",23,158245,3412,"KeyPress","touch","bottom-center","NO",1.0,"B","B","Correct",1,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",23,158445,200,"KeyPress","touch","top-left","NO",2.8284271247461903,"G","G","Correct",2,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",23,159375,930,"KeyPress","touch","top-right","NO",2.0,"I","I","Correct",3,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",23,160057,682,"KeyPress","touch","bottom-left","NO",2.0,"A","A","Correct",4,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",23,160324,267,"KeyPress","touch","middle-right","NO",1.0,"F","F","Correct",5,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",24,162654,2330,"KeyPress","touch","bottom-isolated","YES",1.4142135623730951,"F","F","Correct",1,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",24,162970,316,"KeyPress","touch","middle-center","NO",1.4142135623730951,"I","I","Correct",2,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"LOtxZMxw7f",24,163736,766,"KeyPress","touch","middle-center","NO",1.4142135623730951,"I","I","Correct",3,0,"Safari","iOS",1,99.22,175.68,23.81,16.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
